DATE,NIFTY 50,NIFTY NEXT 50,NIFTY 100,NIFTY 200,Nifty Total Market,NIFTY 500,NIFTY500 MULTICAP 50:25:25,NIFTY500 EQUAL WEIGHT,NIFTY MIDCAP 150,NIFTY MIDCAP 50,Nifty Midcap Select,NIFTY Midcap 100,NIFTY SMALLCAP 250,NIFTY SMALLCAP 50,NIFTY SMALLCAP 100,NIFTY MICROCAP 250,NIFTY LargeMidcap 250,NIFTY MIDSMALLCAP 400,DSP QUANT,DSP ELSS,ICICI PRU SILVER,NIFTY 10 YR BENCHMARK G-SEC,KOTAK CONTRA,KOTAK GOLD,UTI FLEX,AXIS INNOVATION,NIFTY AUTO,NIFTY BANK,NIFTY CHEMICALS,NIFTY FINANCIAL SERVICES,NIFTY FINANCIAL SERVICES 25/50,Nifty Financial Services Ex Bank,NIFTY FMCG,Nifty HEALTHCARE,NIFTY IT,NIFTY MEDIA,NIFTY METAL,NIFTY PHARMA,NIFTY PRIVATE BANK,NIFTY PSU BANK,NIFTY REALTY,NIFTY CONSUMER DURABLES,NIFTY OIL AND GAS INDEX,Nifty MidSmall Financial Services,Nifty MidSmall Healthcare,Nifty MidSmall IT & Telecom,NIFTY 100 EQUAL WEIGHT,NIFTY 100 LOW VOLATILITY 30,NIFTY 10 YR BENCHMARK G-SEC,NIFTY200 MOMENTUM 30,NIFTY200 ALPHA 30,NIFTY100 ALPHA 30,NIFTY ALPHA 50,NIFTY ALPHA LOW VOLATILITY 30,NIFTY ALPHA QUALITY LOW VOLATILITY 30,NIFTY ALPHA QUALITY VALUE LOW-VOLATILITY 30,NIFTY DIVIDEND OPPORTUNITIES 50,NIFTY GROWTH SECTORS 15,NIFTY HIGH BETA 50,NIFTY LOW VOLATILITY 50,NIFTY TOP 10 EQUAL WEIGHT,NIFTY TOP 15 EQUAL WEIGHT,NIFTY TOP 20 EQUAL WEIGHT,NIFTY100 QUALITY 30,NIFTY Midcap150 Momentum 50,Nifty500 Flexicap Quality 30,NIFTY500 LOW VOLATILITY 50,NIFTY500 MOMENTUM 50,NIFTY500 QUALITY 50,NIFTY500 MULTIFACTOR MQVLv 50,NIFTY Midcap150 Quality 50,Nifty Smallcap250 Quality 50,NIFTY500 MULTICAP MOMENTUM QUALITY 50,Nifty MidSmallcap400 Momentum Quality 100,Nifty Smallcap250 Momentum Quality 100,NIFTY QUALITY LOW VOLATILITY 30,NIFTY50 EQUAL WEIGHT,NIFTY50 VALUE 20,Nifty200 Value 30,NIFTY500 VALUE 50,NIFTY500 EQUAL WEIGHT,NIFTY200 Quality 30,NIFTY INDIA CORPORATE GROUP INDEX - ADITYA BIRLA GROUP,Nifty Capital Markets,NIFTY COMMODITIES,Nifty Core Housing,NIFTY CPSE,NIFTY ENERGY,Nifty EV & New Age Automotive,Nifty Housing,NIFTY100 ESG,NIFTY100 Enhanced ESG,Nifty100 ESG Sector Leaders,NIFTY INDIA CONSUMPTION,Nifty India Defence,Nifty India Digital,NIFTY INDIA INFRASTRUCTURE & LOGISTICS,Nifty India Internet,Nifty India Manufacturing,NIFTY INDIA TOURISM,NIFTY INFRASTRUCTURE,NIFTY INDIA CORPORATE GROUP INDEX - MAHINDRA GROUP,NIFTY IPO,NIFTY MIDCAP LIQUID 15,Nifty MidSmall India Consumption,NIFTY MNC,Nifty Mobility,NIFTY PSE,Nifty REITs & InvITs,Nifty Rural,Nifty Non-Cyclical Consumer Index,NIFTY SERVICES SECTOR,NIFTY SHARIAH 25,NIFTY INDIA CORPORATE GROUP INDEX - TATA GROUP,NIFTY INDIA CORPORATE GROUP INDEX - TATA GROUP 25% CAP,Nifty Transportation & Logistics,NIFTY100 LIQUID 15,NIFTY50 SHARIAH,NIFTY500 SHARIAH,NIFTY500 MULTICAP INDIA MANUFATURING 50:30:20,NIFTY500 MULTICAP INFRASTRUCTURE 50:30:20,NIFTY SME EMERGE,Nifty India Railways PSU,NIFTY INDIA SELECT 5 CORPORATE GROUPS (MAATR),NIFTY INDIA NEW AGE CONSUMPTION,Nifty Waves
10/10/16,11729.75,30848.14,11068.98,5636.92,4973.75,10876.25,5818.16,5329.40,6238.81,4988.15,4410.54,20013.50,6027.90,4025.24,7520.40,5676.77,5580.74,6161.33,,38.93,,1558.44,38.83,13.27,111.30,,12452.97,25658.64,8092.30,9480.72,10579.70,11798.03,30740.73,7056.54,12129.43,3575.86,3428.15,13500.06,12083.00,4112.55,223.16,10154.91,4714.53,9521.73,11872.58,2140.53,15036.65,8338.93,1558.44,8778.41,6218.69,5947.44,11006.75,10256.77,7188.52,7188.52,2676.31,6191.92,1980.99,10339.46,3413.11,4044.77,3556.57,2482.87,12900.49,3110.76,7732.13,12457.60,7968.85,10964.87,9718.71,8909.41,11624.23,13725.50,13958.55,8436.15,16582.42,4313.09,5700.35,6190.32,5329.40,9214.98,4140.73,,3985.44,7361.81,2868.96,14685.90,,4577.00,1750.01,1777.40,1495.98,4521.43,,3519.14,3529.81,,5827.01,2472.82,3283.43,10993.86,,3888.42,6018.60,14624.26,8322.31,4810.09,,7017.87,5555.44,14407.77,3904.65,5908.15,5343.36,9630.24,4102.05,2279.76,2750.81,5848.07,4738.33,,,8746.95,4490.73,2630.30
09/10/16,11714.65,30908.55,11060.75,5632.93,4969.40,10868.26,5813.62,5318.24,6235.90,4984.26,4410.71,19988.13,6020.89,4022.08,7509.30,5635.32,5577.38,6157.07,,38.89,,1554.61,38.75,13.19,111.08,,12463.19,25687.16,8013.22,9518.20,10639.81,11887.74,30692.66,7016.99,12027.03,3571.31,3372.70,13421.54,12085.85,4145.82,226.08,10035.20,4745.55,9554.97,11830.05,2126.03,15026.84,8312.06,1554.61,8735.60,6201.57,5935.61,10994.11,10232.22,7186.26,7186.26,2678.64,6146.94,1983.94,10318.43,3416.68,4048.50,3558.86,2470.43,12902.94,3098.95,7713.22,12462.44,7933.21,10947.45,9688.74,8870.21,11624.23,13725.18,13958.55,8436.15,16536.35,4310.78,5701.68,6193.54,5329.40,9179.31,4123.78,,3976.45,7352.19,2876.42,14777.30,,4559.16,1749.30,1776.79,1495.03,4509.85,,3495.61,3531.58,,5823.46,2474.89,3294.06,10980.86,,3894.76,5989.67,14590.30,8350.28,4824.38,,7023.85,5543.23,14408.39,3887.65,5875.66,5343.36,9650.64,4104.40,2272.11,2744.67,5848.07,4738.33,,,8749.47,4478.21,2616.22
08/10/16,11714.65,30908.55,11060.75,5632.93,4969.40,10868.26,5813.62,5318.24,6235.90,4984.26,4410.71,19988.13,6020.89,4022.08,7509.30,5635.32,5577.38,6157.07,,38.89,,1554.61,38.75,13.19,111.08,,12463.19,25687.16,8013.22,9518.20,10639.81,11887.74,30692.66,7016.99,12027.03,3571.31,3372.70,13421.54,12085.85,4145.82,226.08,10035.20,4745.55,9554.97,11830.05,2126.03,15026.84,8312.06,1554.61,8735.60,6201.57,5935.61,10994.11,10232.22,7186.26,7186.26,2678.64,6146.94,1983.94,10318.43,3416.68,4048.50,3558.86,2470.43,12902.94,3098.95,7713.22,12462.44,7933.21,10947.45,9688.74,8870.21,11606.11,13725.18,13938.56,8424.06,16536.35,4310.78,5701.68,6193.54,5318.24,9179.31,4123.78,,3976.45,7352.19,2876.42,14777.30,,4559.16,1749.30,1776.79,1495.03,4509.85,,3495.61,3531.58,,5823.46,2474.89,3294.06,10980.86,,3894.76,5989.67,14590.30,8350.28,4824.38,,7023.85,5543.23,14408.39,3887.65,5875.66,5310.66,9650.64,4104.40,2272.11,2744.67,5828.30,4749.64,,,8749.47,4478.21,2616.22
07/10/16,11714.65,30908.55,11060.75,5632.93,4969.40,10868.26,5813.62,5318.24,6235.90,4984.26,4410.71,19988.13,6020.89,4022.08,7509.30,5635.32,5577.38,6157.07,,38.89,,1554.61,38.75,13.19,111.08,,12463.19,25687.16,8013.22,9518.20,10639.81,11887.74,30692.66,7016.99,12027.03,3571.31,3372.70,13421.54,12085.85,4145.82,226.08,10035.20,4745.55,9554.97,11830.05,2126.03,15026.84,8312.06,1554.61,8735.60,6201.57,5935.61,10994.11,10232.22,7186.26,7186.26,2678.64,6146.94,1983.94,10318.43,3416.68,4048.50,3558.86,2470.43,12902.94,3098.95,7713.22,12462.44,7933.21,10947.45,9688.74,8870.21,11656.94,13725.18,13893.15,8457.57,16536.35,4310.78,5701.68,6193.54,5313.27,9179.31,4123.78,,3976.45,7352.19,2876.42,14777.30,,4559.16,1749.30,1776.79,1495.03,4509.85,,3495.61,3531.58,,5823.46,2474.89,3294.06,10980.86,,3894.76,5989.67,14590.30,8350.28,4824.38,,7023.85,5543.23,14408.39,3887.65,5875.66,5243.54,9650.64,4104.40,2272.11,2744.67,5827.88,4751.68,,,8749.47,4478.21,2616.22
06/10/16,11730.75,30984.13,11077.94,5641.11,4975.78,10882.82,5818.16,5313.27,6244.34,4971.68,4415.03,20008.19,6013.26,4019.07,7489.70,5627.84,5585.47,6160.14,,38.88,,1557.18,38.75,13.28,111.52,,12373.49,25680.50,8049.43,9546.92,10667.81,11920.15,30722.27,7033.18,12095.82,3489.02,3339.26,13438.30,12090.60,4122.13,225.26,10044.66,4771.15,9552.76,11891.59,2146.25,15029.24,8335.47,1557.18,8773.75,6207.52,5920.06,11002.33,10263.37,7222.88,7222.88,2684.31,6173.62,1975.90,10356.49,3424.50,4050.10,3562.39,2474.54,12937.63,3091.83,7746.88,12470.04,7958.36,10979.36,9708.35,8845.45,11668.45,13735.48,13986.21,8482.67,16538.77,4320.94,5688.14,6178.28,5334.13,9209.72,4119.51,,3978.29,7376.02,2886.46,14850.88,,4557.64,1752.58,1780.37,1499.06,4518.01,,3512.39,3537.90,,5822.04,2469.16,3296.49,10987.33,,3879.82,5972.50,14683.46,8347.18,4843.32,,7017.30,5564.42,14457.15,3902.34,5861.62,5284.24,9618.05,4073.22,2281.32,2756.60,5871.81,4754.07,,,8716.71,4462.61,2602.01
05/10/16,11777.10,31009.71,11115.89,5661.86,4994.41,10923.62,5843.84,5334.13,6271.56,5007.56,4462.11,20118.30,6051.56,4057.86,7558.81,5647.82,5607.22,6191.02,,39.06,,1559.20,38.79,13.32,111.96,,12462.84,25868.20,8119.59,9601.35,10741.29,11997.11,30831.89,7104.06,12203.17,3543.46,3333.11,13580.25,12168.98,4197.85,228.66,10090.88,4667.62,9664.58,11974.11,2145.73,15081.59,8357.69,1559.20,8746.59,6219.15,5921.27,11078.35,10251.95,7197.83,7197.83,2683.67,6203.94,2000.74,10406.29,3440.61,4070.03,3577.36,2487.30,12993.34,3121.15,7767.53,12474.40,8003.41,10995.42,9714.63,8889.35,11674.41,13778.13,13946.03,8474.23,16592.64,4333.63,5687.47,6171.46,5302.06,9269.92,4129.30,,3953.38,7399.75,2856.14,14615.65,,4578.50,1757.30,1784.32,1505.03,4531.39,,3519.35,3550.58,,5834.31,2471.91,3311.89,11129.84,,3905.38,5979.88,14643.92,8312.94,4811.42,,7064.17,5575.78,14553.01,3897.11,5887.19,5233.83,9657.68,4097.59,2269.76,2749.60,5846.85,4739.36,,,8736.48,4488.17,2612.41
04/10/16,11811.04,30960.04,11139.56,5668.43,4994.69,10926.74,5828.89,5302.06,6230.44,4958.78,4422.24,19997.74,6005.62,4036.62,7501.19,5588.62,5594.69,6148.33,,38.98,,1554.82,38.77,13.52,112.17,,12397.40,26048.13,8055.09,9653.45,10742.10,11985.21,30793.65,7139.42,12275.14,3517.28,3307.08,13656.85,12289.43,4190.09,224.56,10122.74,4682.81,9615.68,11974.79,2113.47,15070.39,8374.39,1554.82,8706.51,6182.44,5897.87,11052.12,10242.14,7188.57,7188.57,2683.76,6215.76,1991.57,10389.52,3460.54,4085.77,3593.93,2484.63,12947.93,3101.29,7772.70,12439.77,8001.21,10980.63,9642.43,8851.64,11602.91,13728.57,13846.67,8440.72,16615.02,4361.03,5652.16,6133.71,5266.63,9277.51,4081.41,,3941.74,7369.08,2863.54,14648.96,,4567.43,1761.10,1788.18,1508.83,4535.69,,3512.12,3537.88,,5822.60,2474.83,3307.62,11236.51,,3885.88,5915.97,14574.16,8291.00,4807.04,,7049.97,5554.80,14637.39,3898.64,5874.60,5188.00,9622.99,4094.54,2269.49,2743.01,5811.06,4714.80,,,8737.55,4483.08,2601.05
03/10/16,11769.16,30756.08,11094.40,5642.78,4970.95,10875.55,5796.81,5266.63,6183.04,4915.83,4383.81,19836.53,5968.23,4016.45,7465.06,5543.65,5562.06,6104.33,,38.75,,1548.22,38.61,13.64,111.86,,12380.32,25937.34,7957.40,9608.99,10673.80,11899.18,30821.48,7121.03,12175.40,3577.96,3270.87,13606.38,12259.17,4115.49,223.68,10019.24,4594.57,9513.43,12009.39,2097.23,14981.50,8352.57,1548.22,8654.13,6133.32,5869.87,11002.26,10206.14,7150.05,7150.05,2664.90,6209.49,1972.13,10373.49,3454.11,4080.30,3579.60,2477.25,12813.35,3062.99,7748.25,12337.73,7984.32,10946.01,9553.54,8787.26,11602.91,13608.70,13846.67,8440.72,16531.75,4328.92,5581.27,6040.21,5266.63,9258.79,4063.68,,3899.59,7324.12,2811.77,14442.29,,4544.25,1756.54,1783.63,1504.71,4537.33,,3486.90,3516.63,,5800.66,2470.63,3304.42,11287.59,,3823.29,5893.77,14549.40,8257.30,4742.42,,7028.21,5544.54,14557.14,3886.76,5852.99,5188.00,9606.23,4062.50,2261.37,2731.56,5811.06,4714.80,,,8705.96,4474.42,2616.19
02/10/16,11598.22,29945.33,10911.35,5544.41,4879.09,10677.17,5673.45,5135.49,6037.31,4776.12,4264.04,19288.38,5799.29,3879.57,7244.61,5379.77,5450.56,5951.04,,38.05,,1541.36,37.87,13.45,109.83,,12083.66,25535.70,7658.50,9436.06,10437.05,11541.89,30555.68,7003.94,12154.64,3397.23,3189.92,13399.18,12067.87,4040.53,216.95,9755.99,4514.67,9235.25,11681.11,2072.21,14660.28,8215.74,1541.36,8430.75,5929.95,5709.53,10709.57,9978.14,7004.36,7004.36,2619.08,6143.18,1915.71,10170.21,3414.94,4029.75,3529.73,2446.80,12454.45,2990.53,7621.49,12008.13,7854.34,10703.07,9350.42,8550.22,11602.91,13277.38,13846.67,8440.72,16252.76,4285.72,5439.34,5859.55,5266.63,9096.65,3993.50,,3815.09,7141.89,2752.45,14210.32,,4440.89,1729.22,1755.75,1483.13,4435.44,,3458.20,3437.89,,5674.59,2420.02,3232.72,11019.69,,3691.05,5718.16,14251.98,8064.65,4640.16,,6869.42,5429.26,14345.07,3827.95,5837.50,5188.00,9377.16,3985.66,2230.78,2684.64,5811.06,4714.80,,,8561.91,4344.58,2511.89
01/10/16,11598.22,29945.33,10911.35,5544.41,4879.09,10677.17,5673.45,5135.49,6037.31,4776.12,4264.04,19288.38,5799.29,3879.57,7244.61,5379.77,5450.56,5951.04,,38.05,,1541.36,37.87,13.45,109.83,,12083.66,25535.70,7658.50,9436.06,10437.05,11541.89,30555.68,7003.94,12154.64,3397.23,3189.92,13399.18,12067.87,4040.53,216.95,9755.99,4514.67,9235.25,11681.11,2072.21,14660.28,8215.74,1541.36,8430.75,5929.95,5709.53,10709.57,9978.14,7004.36,7004.36,2619.08,6143.18,1915.71,10170.21,3414.94,4029.75,3529.73,2446.80,12454.45,2990.53,7621.49,12008.13,7854.34,10703.07,9350.42,8550.22,11321.51,13277.38,13469.32,8282.29,16252.76,4285.72,5439.34,5859.55,5135.49,9096.65,3993.50,,3815.09,7141.89,2752.45,14210.32,,4440.89,1729.22,1755.75,1483.13,4435.44,,3458.20,3437.89,,5674.59,2420.02,3232.72,11019.69,,3691.05,5718.16,14251.98,8064.65,4640.16,,6869.42,5429.26,14345.07,3827.95,5837.50,5131.91,9377.16,3985.66,2230.78,2684.64,5678.27,4616.60,,,8561.91,4344.58,2511.89
30/09/16,11598.22,29945.33,10911.35,5544.41,4879.09,10677.17,5673.45,5135.49,6037.31,4776.12,4264.04,19288.38,5799.29,3879.57,7244.61,5379.77,5450.56,5951.04,,38.05,,1541.36,37.87,13.45,109.83,,12083.66,25535.70,7658.50,9436.06,10437.05,11541.89,30555.68,7003.94,12154.64,3397.23,3189.92,13399.18,12067.87,4040.53,216.95,9755.99,4514.67,9235.25,11681.11,2072.21,14660.28,8215.74,1541.36,8430.75,5929.95,5709.53,10709.57,9978.14,7004.36,7004.36,2619.08,6143.18,1915.71,10170.21,3414.94,4029.75,3529.73,2446.80,12454.45,2990.53,7621.49,12008.13,7854.34,10703.07,9350.42,8550.22,11193.85,13277.38,13206.72,8227.09,16252.76,4285.72,5439.34,5859.55,5046.44,9096.65,3993.50,,3815.09,7141.89,2752.45,14210.32,,4440.89,1729.22,1755.75,1483.13,4435.44,,3458.20,3437.89,,5674.59,2420.02,3232.72,11019.69,,3691.05,5718.16,14251.98,8064.65,4640.16,,6869.42,5429.26,14345.07,3827.95,5837.50,5063.32,9377.16,3985.66,2230.78,2684.64,5611.39,4548.21,,,8561.91,4344.58,2511.89
29/09/16,11571.40,29387.18,10856.73,5506.80,4839.13,10593.48,5603.02,5046.44,5928.87,4653.51,4147.42,18894.16,5674.83,3773.96,7077.29,5245.95,5387.74,5837.40,,37.72,,1535.46,37.66,13.39,109.36,,11920.49,25400.58,7485.55,9405.86,10350.23,11327.56,30724.69,6988.87,12113.90,3367.09,3147.60,13365.51,12017.18,3959.61,208.89,9660.28,4440.48,9010.20,11577.97,2036.17,14493.28,8199.00,1535.46,8312.78,5796.76,5628.96,10476.11,9908.57,6950.17,6950.17,2606.82,6150.15,1865.48,10109.64,3411.08,4013.44,3515.04,2442.22,12182.03,2960.42,7598.11,11810.43,7815.89,10595.53,9239.33,8419.17,11518.97,13044.03,13852.50,8366.47,16179.99,4263.00,5334.98,5716.39,5263.26,9070.16,3965.02,,3771.27,7080.18,2711.98,14028.08,,4413.21,1719.64,1746.30,1478.11,4416.95,,3410.04,3405.44,,5609.92,2362.61,3217.84,10840.22,,3589.36,5591.62,14124.19,7952.79,4581.84,,6820.98,5407.80,14280.04,3817.56,5798.37,5180.12,9257.58,3925.62,2227.91,2667.02,5773.27,4701.54,,,8470.43,4269.88,2452.91
28/09/16,11778.71,30455.70,11083.60,5633.19,4959.65,10850.59,5776.67,5263.26,6131.27,4875.30,4326.20,19640.00,5946.65,4006.92,7513.80,5541.10,5535.76,6062.24,,38.58,,1544.54,38.51,13.34,111.20,,12188.06,26022.75,7791.09,9621.41,10643.28,11742.38,31087.60,7199.45,12235.18,3436.47,3262.03,13769.49,12306.55,4115.67,224.54,9954.42,4525.96,9388.19,12052.29,2085.52,14918.55,8353.61,1544.54,8623.36,6040.93,5814.98,11014.58,10146.22,7112.73,7112.73,2653.99,6227.82,1994.65,10346.12,3465.03,4081.90,3568.26,2483.09,12489.22,3023.86,7730.31,12270.68,7976.09,10855.48,9443.87,8719.39,11423.35,13403.38,13711.32,8373.20,16546.81,4333.91,5575.31,6000.03,5207.62,9270.20,4101.26,,3873.68,7268.02,2762.26,14307.24,,4540.01,1753.52,1779.52,1504.38,4499.28,,3505.22,3521.37,,5772.95,2490.04,3311.51,11014.50,,3734.62,5799.97,14426.54,8145.31,4697.76,,6980.73,5518.12,14561.52,3890.32,5858.44,5124.20,9480.84,4042.05,2264.60,2723.49,5714.60,4651.37,,,8714.55,4421.50,2585.59
27/09/16,11726.49,30248.39,11030.14,5601.31,4929.40,10785.63,5730.83,5207.62,6066.72,4785.33,4235.56,19472.87,5878.71,3959.97,7409.27,5477.50,5493.22,5996.67,,38.16,,1543.07,38.25,13.30,110.73,,12039.32,25844.21,7779.16,9579.90,10582.99,11660.43,31082.06,7200.35,12278.30,3360.75,3191.87,13775.16,12239.55,4017.20,220.61,9842.46,4525.26,9238.29,12026.38,2080.45,14801.02,8349.67,1543.07,8551.77,5982.55,5779.74,10953.85,10116.63,7099.12,7099.12,2641.66,6217.13,1962.82,10321.08,3454.22,4073.40,3558.15,2479.09,12423.16,3000.39,7715.34,12204.33,7955.68,10806.62,9380.13,8578.54,11381.94,13248.79,13712.09,8359.36,16383.20,4326.34,5461.21,5860.52,5210.85,9251.32,4018.71,,3840.86,7207.25,2752.52,14320.48,,4499.23,1747.41,1773.50,1500.74,4476.35,,3484.51,3483.26,,5721.55,2453.02,3268.11,11023.71,,3682.56,5737.45,14377.44,8060.80,4665.97,,6919.26,5484.40,14482.68,3891.05,5838.96,5123.95,9350.03,3977.59,2262.57,2715.59,5724.01,4664.70,,,8647.96,4362.45,2533.35
26/09/16,11748.91,30281.55,11049.75,5610.22,4935.34,10799.69,5735.09,5210.85,6057.72,4794.29,4233.94,19496.74,5884.77,3969.89,7420.53,5457.43,5494.02,5992.62,,38.20,,1542.55,38.31,13.37,110.75,,12107.00,25940.93,7761.99,9610.74,10626.88,11652.36,31172.71,7156.56,12199.17,3357.77,3211.14,13688.76,12280.72,4058.03,220.00,9839.96,4543.83,9210.17,12022.55,2077.88,14822.76,8342.94,1542.55,8537.02,5988.56,5786.83,10957.17,10106.55,7090.84,7090.84,2649.24,6201.13,1977.55,10311.90,3466.20,4084.69,3570.14,2476.39,12394.20,2991.36,7715.88,12225.84,7936.18,10803.62,9337.41,8555.51,11381.94,13199.85,13712.09,8359.36,16433.21,4332.16,5500.49,5903.89,5210.85,9232.76,4047.64,,3857.76,7189.91,2767.10,14362.40,,4507.84,1747.85,1773.69,1501.18,4483.46,,3483.03,3495.17,,5726.94,2459.29,3302.90,11072.70,,3694.44,5748.20,14379.87,8101.79,4689.95,,6939.30,5484.26,14485.12,3885.47,5801.37,5123.95,9390.77,3993.91,2262.17,2713.10,5724.01,4664.70,,,8689.29,4374.09,2533.04
25/09/16,11895.07,30388.39,11171.11,5669.11,4984.24,10908.21,5784.04,5243.63,6095.39,4825.40,4261.33,19613.46,5919.88,3995.53,7479.92,5475.03,5541.23,6029.39,,38.45,,1538.53,38.63,13.42,111.73,,12319.36,26351.42,7798.79,9749.12,10748.96,11728.01,31653.05,7199.58,12271.28,3353.14,3214.36,13793.96,12489.47,4100.38,225.36,9895.67,4548.46,9253.50,12009.75,2090.21,14941.60,8422.69,1538.53,8550.95,5996.51,5795.69,11011.17,10154.47,7120.55,7120.55,2672.72,6253.74,2002.61,10407.13,3511.05,4148.53,3624.12,2498.61,12446.32,3018.88,7796.14,12253.37,7977.15,10872.47,9373.32,8599.04,11381.94,13228.20,13712.09,8359.36,16616.90,4379.85,5531.83,5925.82,5210.85,9292.09,4092.47,,3880.14,7249.92,2790.07,14399.43,,4564.07,1764.02,1789.08,1517.59,4534.34,,3516.81,3538.01,,5770.73,2504.58,3359.16,11241.31,,3708.73,5799.66,14539.25,8157.87,4715.75,,7029.20,5532.03,14652.84,3912.26,5847.79,5123.95,9516.45,4036.01,2276.71,2728.63,5724.01,4664.70,,,8785.34,4424.57,2566.48
24/09/16,11895.07,30388.39,11171.11,5669.11,4984.24,10908.21,5784.04,5243.63,6095.39,4825.40,4261.33,19613.46,5919.88,3995.53,7479.92,5475.03,5541.23,6029.39,,38.45,,1538.53,38.63,13.42,111.73,,12319.36,26351.42,7798.79,9749.12,10748.96,11728.01,31653.05,7199.58,12271.28,3353.14,3214.36,13793.96,12489.47,4100.38,225.36,9895.67,4548.46,9253.50,12009.75,2090.21,14941.60,8422.69,1538.53,8550.95,5996.51,5795.69,11011.17,10154.47,7120.55,7120.55,2672.72,6253.74,2002.61,10407.13,3511.05,4148.53,3624.12,2498.61,12446.32,3018.88,7796.14,12253.37,7977.15,10872.47,9373.32,8599.04,11448.46,13228.20,13761.22,8420.89,16616.90,4379.85,5531.83,5925.82,5243.63,9292.09,4092.47,,3880.14,7249.92,2790.07,14399.43,,4564.07,1764.02,1789.08,1517.59,4534.34,,3516.81,3538.01,,5770.73,2504.58,3359.16,11241.31,,3708.73,5799.66,14539.25,8157.87,4715.75,,7029.20,5532.03,14652.84,3912.26,5847.79,5196.74,9516.45,4036.01,2276.71,2728.63,5783.84,4719.97,,,8785.34,4424.57,2566.48
23/09/16,11895.07,30388.39,11171.11,5669.11,4984.24,10908.21,5784.04,5243.63,6095.39,4825.40,4261.33,19613.46,5919.88,3995.53,7479.92,5475.03,5541.23,6029.39,,38.45,,1538.53,38.63,13.42,111.73,,12319.36,26351.42,7798.79,9749.12,10748.96,11728.01,31653.05,7199.58,12271.28,3353.14,3214.36,13793.96,12489.47,4100.38,225.36,9895.67,4548.46,9253.50,12009.75,2090.21,14941.60,8422.69,1538.53,8550.95,5996.51,5795.69,11011.17,10154.47,7120.55,7120.55,2672.72,6253.74,2002.61,10407.13,3511.05,4148.53,3624.12,2498.61,12446.32,3018.88,7796.14,12253.37,7977.15,10872.47,9373.32,8599.04,11467.30,13228.20,13799.24,8428.42,16616.90,4379.85,5531.83,5925.82,5249.73,9292.09,4092.47,,3880.14,7249.92,2790.07,14399.43,,4564.07,1764.02,1789.08,1517.59,4534.34,,3516.81,3538.01,,5770.73,2504.58,3359.16,11241.31,,3708.73,5799.66,14539.25,8157.87,4715.75,,7029.20,5532.03,14652.84,3912.26,5847.79,5213.80,9516.45,4036.01,2276.71,2728.63,5798.06,4706.78,,,8785.34,4424.57,2566.48
22/09/16,11943.44,30354.11,11207.10,5683.99,4996.23,10934.35,5792.66,5249.73,6079.66,4814.41,4247.22,19570.84,5932.30,3980.66,7517.02,5489.51,5542.96,6022.91,,38.60,,1537.20,38.73,13.40,112.28,,12350.02,26626.60,7825.11,9806.89,10782.30,11682.68,31775.04,7229.19,12278.47,3365.02,3212.49,13847.47,12645.45,4146.99,223.61,9899.44,4516.08,9253.07,12030.80,2085.46,14978.52,8444.13,1537.20,8539.76,5962.93,5804.04,10988.04,10158.98,7109.66,7109.66,2669.36,6272.70,2006.80,10440.95,3538.91,4176.06,3638.46,2506.86,12370.96,3024.85,7815.47,12258.22,7984.72,10895.41,9380.99,8634.55,11379.25,13191.78,13655.37,8397.26,16701.00,4408.70,5537.88,5921.86,5193.38,9303.72,4106.91,,3877.71,7252.45,2785.49,14314.87,,4587.65,1769.09,1793.38,1524.56,4546.09,,3524.14,3552.35,,5766.47,2487.33,3370.88,11289.20,,3731.90,5790.59,14560.42,8142.33,4712.81,,7049.49,5548.31,14730.39,3908.21,5838.32,5172.87,9524.50,4099.55,2271.97,2724.64,5725.66,4636.32,,,8788.40,4425.95,2572.84
21/09/16,11821.52,29963.34,11087.88,5620.81,4942.71,10816.64,5729.54,5193.38,6009.92,4726.34,4161.09,19280.83,5867.32,3929.10,7419.46,5445.43,5481.69,5954.82,,38.05,,1530.57,38.16,13.36,111.18,,12163.99,26254.31,7756.86,9671.73,10594.43,11440.38,31691.82,7151.96,12348.56,3343.08,3176.24,13714.76,12499.32,4032.26,220.58,9801.03,4447.53,9105.66,11928.63,2076.97,14797.88,8385.15,1530.57,8387.42,5838.55,5705.26,10834.02,10057.96,7071.70,7071.70,2644.59,6245.24,1971.50,10348.18,3505.61,4139.52,3608.14,2498.19,12214.01,2998.48,7740.48,12135.91,7934.36,10783.88,9322.99,8549.78,11353.70,13098.08,13597.57,8399.98,16504.86,4375.09,5419.17,5814.78,5182.43,9262.80,4072.29,,3827.58,7154.47,2762.80,14094.70,,4522.90,1752.12,1776.37,1511.88,4502.87,,3516.64,3509.96,,5694.95,2453.44,3321.10,11243.47,,3650.60,5724.57,14452.76,8025.36,4652.16,,6955.79,5522.62,14590.38,3886.14,5852.39,5154.59,9389.13,4045.22,2253.13,2703.63,5720.64,4642.52,,,8701.67,4379.14,2551.27
